# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Mar 19 13:12:41 2020
#
# User preference: *
#
# CONSTRAINT:  where (koi_pdisposition like '%CANDIDATE%'
# CONSTRAINT:  and koi_period_str not null
# CONSTRAINT:  and koi_prad_str not null
# CONSTRAINT:  and koi_srad_str not null
# CONSTRAINT:  and koi_smass_str not null)
# CONSTRAINT:  order by kepoi_name asc, koi_period asc
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
# COLUMN koi_smass:      Stellar Mass [Solar mass]
# COLUMN koi_smass_err1: Stellar Mass Upper Unc. [Solar mass]
# COLUMN koi_smass_err2: Stellar Mass Lower Unc. [Solar mass]
#
kepid,kepoi_name,koi_pdisposition,koi_period,koi_period_err1,koi_period_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2
10663738,K04698.01,CANDIDATE,8.527589400,1.0230000e-04,-1.0230000e-04,1.28,0.44,-1.400e-01,1.1930,0.4100,-0.1370,1.2600,0.1650,-0.1840
7891294,K04699.01,CANDIDATE,3.077141950,4.1800000e-05,-4.1800000e-05,1.08,0.19,-1.600e-01,1.3360,0.2370,-0.1940,1.1620,0.0830,-0.0930
9413156,K04700.01,CANDIDATE,3.834883540,3.3740000e-05,-3.3740000e-05,1.20,0.26,-1.100e-01,0.7750,0.1640,-0.0700,0.8680,0.0830,-0.1020
9413156,K04700.02,CANDIDATE,66.477620000,1.1340000e-03,-1.1340000e-03,1.83,0.39,-1.600e-01,0.7750,0.1640,-0.0700,0.8680,0.0830,-0.1020
5642688,K04705.01,CANDIDATE,1.473324500,1.0180000e-05,-1.0180000e-05,1.03,0.28,-1.500e-01,0.9210,0.2480,-0.1340,0.8340,0.1200,-0.0700
10026502,K04706.01,CANDIDATE,101.952048000,1.7330000e-03,-1.7330000e-03,1.31,0.42,-1.500e-01,1.0540,0.3390,-0.1210,1.0280,0.1580,-0.1150
2303903,K04709.01,CANDIDATE,3.708585950,2.2600000e-05,-2.2600000e-05,1.33,0.25,-1.100e-01,0.7710,0.1470,-0.0630,0.8640,0.0800,-0.0980
9278216,K04710.01,CANDIDATE,9.452772100,1.3630000e-04,-1.3630000e-04,1.30,0.36,-1.200e-01,0.8570,0.2370,-0.0790,0.9450,0.0980,-0.1200
8355131,K04711.01,CANDIDATE,4.363831300,3.3890000e-05,-3.3890000e-05,1.08,0.22,-8.000e-02,0.7630,0.1580,-0.0560,0.8530,0.0800,-0.0970
5253802,K04713.01,CANDIDATE,8.796316600,1.0730000e-04,-1.0730000e-04,1.36,0.00,0.000e+00,1.0000,,,1.0000,,
12554634,K04714.01,CANDIDATE,2.049602348,8.7930000e-06,-8.7930000e-06,1.08,0.18,-8.000e-02,0.7800,0.1330,-0.0610,0.8720,0.0700,-0.1040
6264750,K04715.01,CANDIDATE,53.285584000,1.1120000e-03,-1.1120000e-03,1.44,0.42,-3.300e-01,1.0570,0.3020,-0.2470,0.8060,0.1130,-0.0560
11290515,K04716.01,CANDIDATE,5.894333800,5.9730000e-05,-5.9730000e-05,0.61,0.12,-5.000e-02,1.1450,0.2280,-0.1050,1.0870,0.0800,-0.0730
7778621,K04725.01,CANDIDATE,7.281713950,2.9140000e-05,-2.9140000e-05,2.59,1.47,-1.460e+00,1.8060,1.0200,-1.0200,0.9960,0.2130,-0.1740
8752940,K04730.01,CANDIDATE,9.078291710,4.6190000e-05,-4.6190000e-05,3.69,1.76,-1.770e+00,1.6110,0.7710,-0.7710,0.9510,0.0950,-0.1270
9021075,K04733.01,CANDIDATE,7.281166670,7.7890000e-05,-7.7890000e-05,1.40,0.14,-1.200e-01,0.7880,0.0820,-0.0670,0.8440,0.0550,-0.0800
11338056,K04735.01,CANDIDATE,2.879983340,2.4270000e-05,-2.4270000e-05,0.85,0.03,-5.000e-02,0.8060,0.0320,-0.0510,0.7900,0.0500,-0.0290
7266212,K04737.01,CANDIDATE,7.795340330,8.4420000e-05,-8.4420000e-05,1.07,0.35,-1.200e-01,1.0500,0.3410,-0.1140,1.1140,0.1510,-0.1510
4138008,K04742.01,CANDIDATE,112.303136000,1.7220000e-03,-1.7220000e-03,1.30,0.07,-5.000e-02,0.5950,0.0300,-0.0240,0.6130,0.0300,-0.0300
6468904,K04743.01,CANDIDATE,49.538726400,3.8040000e-04,-3.8040000e-04,20.52,4.61,-1.540e+00,0.7470,0.1680,-0.0560,0.8350,0.0790,-0.0960
5709906,K04744.01,CANDIDATE,3.391559660,5.7670000e-05,-5.7670000e-05,0.49,0.14,-5.000e-02,0.9140,0.2740,-0.0910,1.0000,0.1200,-0.1320
11757451,K04745.01,CANDIDATE,177.668663000,3.3150000e-03,-3.3150000e-03,2.32,0.13,-9.000e-02,0.7010,0.0390,-0.0290,0.7400,0.0370,-0.0370
8047428,K04747.01,CANDIDATE,92.263742000,2.6490000e-03,-2.6490000e-03,2.22,0.40,-3.000e-01,1.2830,0.2300,-0.1730,1.1670,0.0810,-0.0890
11513486,K04748.01,CANDIDATE,6.647544780,4.1410000e-05,-4.1410000e-05,1.72,0.54,-1.800e-01,1.0070,0.3180,-0.1060,1.1110,0.1300,-0.1590
6520519,K04749.01,CANDIDATE,1.976500730,1.0960000e-05,-1.0960000e-05,0.97,0.31,-1.000e-01,0.9230,0.2870,-0.0960,1.0150,0.1140,-0.1250
5308296,K04750.01,CANDIDATE,36.721576000,1.3050000e-03,-1.3050000e-03,1.93,0.51,-1.600e-01,0.8400,0.2210,-0.0690,0.9370,0.0940,-0.1150
10291589,K04754.01,CANDIDATE,7.087574620,8.1320000e-05,-8.1320000e-05,1.28,0.39,-1.200e-01,0.9250,0.2760,-0.0920,1.0080,0.1320,-0.1320
10118266,K04755.01,CANDIDATE,3.743180050,1.6120000e-05,-1.6120000e-05,1.75,0.12,-1.000e-01,0.8510,0.0610,-0.0500,0.8660,0.0440,-0.0440
5695615,K04756.01,CANDIDATE,5.416930300,1.0990000e-04,-1.0990000e-04,8.17,2.72,-9.100e-01,1.1080,0.3700,-0.1230,1.1510,0.1720,-0.1570
7949593,K04759.01,CANDIDATE,17.766293800,2.6300000e-04,-2.6300000e-04,1.54,0.23,-8.000e-02,0.9460,0.1420,-0.0470,1.0220,0.0460,-0.0670
7098255,K04762.01,CANDIDATE,11.567225890,9.7330000e-05,-9.7330000e-05,1.29,0.08,-1.200e-01,0.6910,0.0430,-0.0640,0.6780,0.0730,-0.0550
8349399,K04763.01,CANDIDATE,56.446465000,1.2050000e-03,-1.2050000e-03,1.57,0.46,-2.800e-01,1.1170,0.3270,-0.2010,0.9880,0.1450,-0.1180
6043562,K04764.01,CANDIDATE,31.420211100,4.2580000e-04,-4.2580000e-04,1.45,0.21,-1.200e-01,0.7480,0.1120,-0.0600,0.8220,0.0780,-0.0860
10615440,K04765.01,CANDIDATE,10.811831700,1.2880000e-04,-1.2880000e-04,1.24,0.21,-1.200e-01,1.1960,0.2060,-0.1200,1.1190,0.0780,-0.0780
4919550,K04766.01,CANDIDATE,5.566766090,3.0350000e-05,-3.0350000e-05,1.12,0.06,-9.000e-02,0.8590,0.0410,-0.0710,0.8100,0.0480,-0.0320
10221505,K04768.01,CANDIDATE,3.436331330,8.7240000e-06,-8.7240000e-06,1.44,0.12,-1.300e-01,0.6510,0.0570,-0.0570,0.6380,0.0660,-0.0280
11658036,K04771.01,CANDIDATE,142.703888000,2.2660000e-03,-2.2660000e-03,1.95,0.71,-2.300e-01,1.2890,0.4630,-0.1540,1.2920,0.2060,-0.1870
8397947,K04772.01,CANDIDATE,3.380805370,3.2320000e-05,-3.2320000e-05,1.69,0.28,-1.800e-01,1.1930,0.1990,-0.1230,1.1460,0.0710,-0.0790
7906892,K04773.01,CANDIDATE,8.849394800,1.2240000e-04,-1.2240000e-04,0.82,0.13,-9.000e-02,1.1100,0.1780,-0.1190,1.0040,0.0810,-0.0590
7906892,K04773.02,CANDIDATE,11.143808600,2.9300000e-04,-2.9300000e-04,0.75,0.12,-8.000e-02,1.1100,0.1780,-0.1190,1.0040,0.0810,-0.0590
4277304,K04774.01,CANDIDATE,51.567801000,6.1410000e-04,-6.1410000e-04,1.30,0.24,-1.800e-01,0.8760,0.1600,-0.1200,0.8210,0.1040,-0.0700
8626325,K04775.01,CANDIDATE,16.449151500,2.7290000e-04,-2.7290000e-04,2.75,0.58,-1.080e+00,2.7890,0.5910,-1.0970,1.4640,0.1750,-0.4380
8054719,K04776.01,CANDIDATE,7.586158700,1.2040000e-04,-1.2040000e-04,1.07,0.24,-1.700e-01,0.8710,0.1910,-0.1390,0.7670,0.0940,-0.0430
5651829,K04778.01,CANDIDATE,0.772152075,3.0710000e-06,-3.0710000e-06,4.44,1.45,-2.680e+00,2.0800,0.6770,-1.2580,0.9670,0.1430,-0.1750
3849187,K04780.01,CANDIDATE,6.601800030,8.9710000e-05,-8.9710000e-05,1.25,0.29,-1.000e-01,0.8600,0.2070,-0.0690,0.9770,0.0850,-0.1130
8973285,K04782.02,CANDIDATE,4.292516560,5.3140000e-05,-5.3140000e-05,3.66,1.13,-3.700e-01,0.9730,0.3000,-0.1000,1.0550,0.1390,-0.1530
11618569,K04792.01,CANDIDATE,5.759021820,4.9780000e-05,-4.9780000e-05,0.91,0.28,-1.200e-01,1.0660,0.3350,-0.1340,1.1220,0.1590,-0.1450
6220312,K04793.01,CANDIDATE,5.273626800,1.5810000e-04,-1.5810000e-04,0.89,0.27,-1.000e-01,0.9180,0.2890,-0.0960,1.0070,0.1130,-0.1260
6358937,K04794.01,CANDIDATE,24.504110300,6.5900000e-04,-6.5900000e-04,1.03,0.19,-1.200e-01,0.9620,0.1820,-0.1120,0.8540,0.0590,-0.0340
7771181,K04797.01,CANDIDATE,9.972020230,8.6450000e-05,-8.6450000e-05,1.26,0.11,-1.200e-01,0.6960,0.0600,-0.0660,0.6770,0.0860,-0.0530
8278073,K04799.01,CANDIDATE,12.072975700,1.9250000e-04,-1.9250000e-04,1.69,0.28,-4.300e-01,1.7070,0.2870,-0.4300,1.0460,0.0940,-0.1040
10810859,K04801.01,CANDIDATE,82.401274000,1.8570000e-03,-1.8570000e-03,2.21,0.37,-1.200e-01,1.0000,0.1640,-0.0550,1.0830,0.0510,-0.0760
4473613,K04803.01,CANDIDATE,4.361258890,3.5400000e-05,-3.5400000e-05,1.20,0.17,-5.000e-02,0.8730,0.1180,-0.0390,0.9720,0.0350,-0.0700
10676750,K04804.01,CANDIDATE,21.086785570,8.3900000e-05,-8.3900000e-05,2.08,0.52,-1.700e-01,0.8630,0.2170,-0.0720,0.9440,0.0970,-0.1180
9822284,K04807.01,CANDIDATE,0.969824139,7.5950000e-06,-7.5950000e-06,0.49,0.00,0.000e+00,1.0000,,,1.0000,,
9419020,K04808.01,CANDIDATE,2.401749960,1.3400000e-05,-1.3400000e-05,0.65,0.08,-1.100e-01,0.3990,0.0530,-0.0650,0.4150,0.0500,-0.0690
4270799,K04810.01,CANDIDATE,115.238544000,2.5220000e-03,-2.5220000e-03,3.17,0.47,-3.500e-01,1.0370,0.1520,-0.1140,0.9480,0.0600,-0.0480
8811490,K04811.01,CANDIDATE,21.743414100,6.5470000e-04,-6.5470000e-04,2.23,0.55,-8.200e-01,1.4970,0.3670,-0.5510,0.9870,0.1340,-0.1210
4840672,K04813.01,CANDIDATE,9.229472600,1.3820000e-04,-1.3820000e-04,0.82,0.08,-6.000e-02,0.5960,0.0580,-0.0440,0.6180,0.0610,-0.0440
7287677,K04815.01,CANDIDATE,18.372183500,2.6600000e-04,-2.6600000e-04,1.12,0.32,-8.000e-02,0.8300,0.2300,-0.0610,0.9080,0.0950,-0.1050
9459162,K04818.01,CANDIDATE,3.798927740,9.9150000e-05,-9.9150000e-05,1.46,0.32,-3.900e-01,2.1060,0.4630,-0.5660,1.5110,0.1830,-0.2520
9969287,K04820.01,CANDIDATE,14.740106100,2.2960000e-04,-2.2960000e-04,1.48,0.41,-1.500e-01,0.9590,0.2660,-0.0950,1.0450,0.1290,-0.1420
11401253,K04823.01,CANDIDATE,4.965049810,5.2550000e-05,-5.2550000e-05,1.51,0.75,-9.200e-01,2.0110,1.0040,-1.2270,0.9820,0.1920,-0.1920
10549902,K04826.01,CANDIDATE,1.141148847,6.4180000e-06,-6.4180000e-06,1.67,0.26,-4.800e-01,1.9890,0.3080,-0.5730,1.1900,0.1100,-0.2050
5651846,K04827.01,CANDIDATE,31.192022600,2.6380000e-04,-2.6380000e-04,1.65,0.35,-1.600e-01,0.7770,0.1630,-0.0750,0.7890,0.0970,-0.0640
12401132,K04829.01,CANDIDATE,7.630545000,1.1410000e-03,-1.1410000e-03,2.26,0.79,-3.100e-01,1.1790,0.4090,-0.1630,1.1550,0.1850,-0.1520
10584140,K04833.01,CANDIDATE,4.317242470,7.4090000e-05,-7.4090000e-05,1.01,0.29,-2.900e-01,1.3100,0.3710,-0.3710,0.9790,0.1550,-0.1270
8233326,K04834.01,CANDIDATE,3.740991440,7.2230000e-05,-7.2230000e-05,1.85,0.33,-6.600e-01,3.2310,0.5770,-1.1550,1.5540,0.1640,-0.4920
5645170,K04837.01,CANDIDATE,5.386137150,4.8890000e-05,-4.8890000e-05,0.86,0.12,-6.000e-02,0.6560,0.0950,-0.0410,0.7400,0.0580,-0.0650
8216763,K04838.01,CANDIDATE,13.296504400,4.0730000e-04,-4.0730000e-04,0.88,0.07,-8.000e-02,0.6130,0.0550,-0.0500,0.6400,0.0550,-0.0610
8216763,K04838.02,CANDIDATE,6.333423090,9.8620000e-05,-9.8620000e-05,7.62,0.69,-6.200e-01,0.6130,0.0550,-0.0500,0.6400,0.0550,-0.0610
8216763,K04838.03,CANDIDATE,24.072164700,4.5220000e-04,-4.5220000e-04,1.10,0.09,-9.000e-02,0.6130,0.0550,-0.0500,0.6400,0.0550,-0.0610
9110610,K04839.01,CANDIDATE,21.842030400,2.6610000e-04,-2.6610000e-04,2.01,0.44,-1.090e+00,2.2410,0.4870,-1.2170,1.1890,0.1840,-0.2760
6665860,K04840.01,CANDIDATE,10.471619400,1.5340000e-04,-1.5340000e-04,1.74,0.27,-3.600e-01,1.5740,0.2400,-0.3310,1.0950,0.1150,-0.0940
3098605,K04844.01,CANDIDATE,0.428046051,1.0930000e-06,-1.0930000e-06,0.87,0.13,-8.000e-02,0.7750,0.1210,-0.0690,0.8050,0.0860,-0.0780
8320630,K04846.02,CANDIDATE,32.526674000,9.0350000e-04,-9.0350000e-04,1.26,0.34,-1.100e-01,0.8680,0.2330,-0.0780,0.9630,0.0940,-0.1150
2976017,K04849.01,CANDIDATE,3.199380750,2.6010000e-05,-2.6010000e-05,0.62,0.10,-4.000e-02,0.7020,0.1150,-0.0460,0.7790,0.0740,-0.0810
6786224,K04850.01,CANDIDATE,3.041851570,1.8690000e-05,-1.8690000e-05,0.71,0.21,-7.000e-02,0.8570,0.2520,-0.0840,0.9220,0.1110,-0.1010
11072016,K04852.01,CANDIDATE,1.898731950,1.1070000e-05,-1.1070000e-05,0.93,0.29,-1.000e-01,1.0500,0.3330,-0.1110,1.1040,0.1360,-0.1490
3758922,K04853.01,CANDIDATE,17.741230300,3.9660000e-04,-3.9660000e-04,1.14,0.35,-1.100e-01,0.9560,0.2890,-0.0960,1.0320,0.1120,-0.1250
8360041,K04854.01,CANDIDATE,2.635276770,2.0900000e-05,-2.0900000e-05,0.76,0.05,-6.000e-02,0.8640,0.0580,-0.0640,0.8540,0.0490,-0.0400
9782748,K04856.01,CANDIDATE,147.388124000,2.7360000e-03,-2.7360000e-03,3.03,1.00,-3.400e-01,1.0070,0.3340,-0.1110,1.1110,0.1380,-0.1520
2860656,K04857.01,CANDIDATE,4.114973570,4.4570000e-05,-4.4570000e-05,1.17,0.39,-1.200e-01,0.9270,0.3110,-0.0970,1.0060,0.1310,-0.1440
7094944,K04859.01,CANDIDATE,7.501974300,1.1360000e-04,-1.1360000e-04,1.19,0.08,-1.200e-01,0.7580,0.0490,-0.0740,0.7370,0.0810,-0.0540
6425597,K04861.01,CANDIDATE,29.120651900,3.7950000e-04,-3.7950000e-04,1.60,0.38,-1.400e-01,0.7880,0.1820,-0.0730,0.8720,0.0890,-0.0970
6767227,K04871.01,CANDIDATE,4.081977130,4.7920000e-05,-4.7920000e-05,0.60,0.13,-8.000e-02,1.1560,0.2410,-0.1610,1.0610,0.1370,-0.1120
2986833,K04875.01,CANDIDATE,0.912179022,5.6380000e-06,-5.6380000e-06,0.65,0.04,-4.000e-02,0.5550,0.0330,-0.0330,0.5910,0.0240,-0.0420
9581589,K04877.01,CANDIDATE,5.192065710,6.1670000e-05,-6.1670000e-05,0.99,0.31,-1.200e-01,1.0750,0.3350,-0.1340,1.1240,0.1540,-0.1390
8094120,K04881.01,CANDIDATE,5.679537700,1.0390000e-04,-1.0390000e-04,1.16,0.33,-3.700e-01,1.5850,0.4570,-0.5030,1.1270,0.1920,-0.1570
9935642,K04885.01,CANDIDATE,9.339555960,6.3510000e-05,-6.3510000e-05,2.67,0.78,-5.800e-01,1.1010,0.3190,-0.2390,0.8980,0.1130,-0.0750
6691169,K04890.01,CANDIDATE,63.095068000,2.2580000e-03,-2.2580000e-03,11.67,3.53,-1.520e+00,1.3250,0.4010,-0.1720,1.3720,0.1560,-0.2150
10747501,K04891.01,CANDIDATE,4.730901300,4.0790000e-05,-4.0790000e-05,1.39,0.43,-1.400e-01,0.9110,0.2800,-0.0930,1.0010,0.1220,-0.1220
10586744,K04892.01,CANDIDATE,21.376181700,4.7240000e-04,-4.7240000e-04,1.08,0.31,-2.400e-01,1.0520,0.3050,-0.2290,0.8460,0.1180,-0.0690
11970050,K04893.01,CANDIDATE,6.587536990,7.8640000e-05,-7.8640000e-05,1.51,0.41,-1.400e-01,0.9930,0.2670,-0.0950,1.1010,0.1160,-0.1590
12416597,K04895.01,CANDIDATE,12.460565000,2.1090000e-04,-2.1090000e-04,1.10,0.11,-9.000e-02,0.9330,0.1000,-0.0730,0.9010,0.0550,-0.0410
11135694,K04896.01,CANDIDATE,19.594577200,5.1400000e-04,-5.1400000e-04,1.18,0.37,-1.600e-01,1.0230,0.3200,-0.1370,0.9950,0.1530,-0.1250
11135694,K04896.02,CANDIDATE,49.537365000,2.2570000e-03,-2.2570000e-03,1.48,0.47,-2.000e-01,1.0230,0.3200,-0.1370,0.9950,0.1530,-0.1250
6424561,K04900.01,CANDIDATE,6.671672300,5.4740000e-05,-5.4740000e-05,1.27,0.43,-1.400e-01,1.0210,0.3450,-0.1150,1.0310,0.1530,-0.1260
8803757,K04904.01,CANDIDATE,3.594489100,3.3530000e-05,-3.3530000e-05,0.98,0.14,-1.200e-01,1.0460,0.1540,-0.1260,0.9220,0.0620,-0.0430
9479306,K04906.01,CANDIDATE,4.860805900,5.8640000e-05,-5.8640000e-05,1.21,0.27,-9.000e-02,0.7570,0.1690,-0.0560,0.8390,0.0890,-0.0890
5437762,K04907.01,CANDIDATE,4.044811590,4.0260000e-05,-4.0260000e-05,0.67,0.21,-9.000e-02,1.1410,0.3630,-0.1560,1.0820,0.1800,-0.1200
5208962,K04912.01,CANDIDATE,0.876850385,7.7180000e-06,-7.7180000e-06,1.35,0.23,-3.100e-01,1.7560,0.2950,-0.4060,1.3200,0.1160,-0.1740
5769810,K04913.01,CANDIDATE,6.787881130,8.1530000e-05,-8.1530000e-05,2.44,0.39,-9.200e-01,2.8290,0.4570,-1.0670,1.6770,0.1920,-0.3570
12071754,K04914.01,CANDIDATE,5.474551670,5.6910000e-05,-5.6910000e-05,1.40,0.23,-2.700e-01,1.3120,0.2100,-0.2570,0.9720,0.0740,-0.0600
1865864,K04926.01,CANDIDATE,69.089357000,2.3710000e-03,-2.3710000e-03,1.47,0.13,-1.400e-01,0.6980,0.0620,-0.0680,0.6790,0.0810,-0.0470
1873513,K04928.01,CANDIDATE,3.290304098,4.4320000e-06,-4.4320000e-06,4.91,0.41,-1.100e-01,0.4270,0.0360,-0.0090,0.4300,0.0460,-0.0090
2310993,K04938.01,CANDIDATE,55.180772000,1.6620000e-03,-1.6620000e-03,2.37,0.74,-2.900e-01,1.0760,0.3350,-0.1340,1.1260,0.1570,-0.1570
2861126,K04957.02,CANDIDATE,4.987924040,3.2570000e-05,-3.2570000e-05,0.73,0.06,-8.000e-02,0.3950,0.0360,-0.0440,0.4130,0.0370,-0.0470
3101178,K04963.01,CANDIDATE,59.403783900,8.4930000e-04,-8.4930000e-04,1.65,0.44,-3.700e-01,1.2090,0.3250,-0.2660,0.9610,0.1450,-0.1080
3239171,K04967.01,CANDIDATE,43.581043000,1.9880000e-03,-1.9880000e-03,1.94,0.59,-2.100e-01,1.0310,0.3090,-0.1110,1.0910,0.1550,-0.1410
3340165,K04972.01,CANDIDATE,26.092284000,4.5700000e-04,-4.5700000e-04,1.35,0.20,-9.000e-02,1.2140,0.1870,-0.0750,1.2410,0.0790,-0.0960
3542117,K04987.01,CANDIDATE,12.574887200,2.3830000e-04,-2.3830000e-04,1.03,0.11,-1.200e-01,0.3870,0.0400,-0.0440,0.4060,0.0420,-0.0520
3553900,K04992.01,CANDIDATE,12.574720700,1.2690000e-04,-1.2690000e-04,1.45,0.29,-1.300e-01,0.7740,0.1580,-0.0680,0.8650,0.0780,-0.0970
3646449,K04999.01,CANDIDATE,65.752109000,1.9340000e-03,-1.9340000e-03,2.00,0.29,-1.400e-01,1.0300,0.1540,-0.0710,1.0470,0.0630,-0.0630
3758499,K05007.01,CANDIDATE,14.516815100,2.2990000e-04,-2.2990000e-04,1.82,0.42,-7.800e-01,1.8850,0.4370,-0.8110,1.1410,0.1550,-0.2070
3758499,K05007.02,CANDIDATE,80.881757000,3.2160000e-03,-3.2160000e-03,2.27,0.52,-9.800e-01,1.8850,0.4370,-0.8110,1.1410,0.1550,-0.2070
3848948,K05016.01,CANDIDATE,0.523632451,3.6220000e-06,-3.6220000e-06,1.08,0.28,-5.200e-01,3.5180,0.9160,-1.7010,2.2250,0.3610,-0.5860
4135912,K05040.01,CANDIDATE,29.609426300,3.0660000e-04,-3.0660000e-04,2.87,0.53,-6.500e-01,1.7830,0.3320,-0.4060,1.3290,0.1160,-0.1600
4478142,K05067.01,CANDIDATE,219.931324000,6.7000000e-03,-6.7000000e-03,2.30,0.29,-1.400e-01,0.9120,0.1160,-0.0530,0.9580,0.0470,-0.0590
4566848,K05071.01,CANDIDATE,180.411858100,7.3350000e-04,-7.3350000e-04,8.86,2.60,-8.600e-01,0.9730,0.2850,-0.0950,1.0550,0.1390,-0.1390
4760478,K05084.01,CANDIDATE,287.377314000,2.4870000e-03,-2.4870000e-03,11.67,1.71,-3.180e+00,1.7930,0.2630,-0.4880,1.0790,0.1000,-0.1380
4813750,K05088.01,CANDIDATE,49.178224400,8.3150000e-04,-8.3150000e-04,1.79,0.37,-2.500e-01,0.8390,0.1760,-0.1170,0.7640,0.1120,-0.0480
4912650,K05098.01,CANDIDATE,100.345648000,1.2950000e-03,-1.2950000e-03,1.57,0.11,-8.000e-02,0.8000,0.0540,-0.0430,0.8250,0.0460,-0.0460
4918303,K05104.01,CANDIDATE,21.157957300,3.5020000e-04,-3.5020000e-04,1.63,0.45,-1.600e-01,1.0120,0.2820,-0.1010,1.1170,0.1300,-0.1590
5027859,K05117.01,CANDIDATE,33.372653800,5.4840000e-04,-5.4840000e-04,1.95,0.43,-1.500e-01,0.7960,0.1760,-0.0630,0.8920,0.0830,-0.1020
5131276,K05129.01,CANDIDATE,0.668827160,2.3860000e-05,-2.3860000e-05,124.42,11.14,-6.317e+01,150.0910,13.4470,-76.1990,3.6860,0.0740,-2.4220
5179609,K05132.01,CANDIDATE,43.931159600,1.5320000e-05,-1.5320000e-05,58.37,9.23,-1.714e+01,5.1320,0.8110,-1.5070,1.7340,0.1900,-0.5710
5283728,K05149.01,CANDIDATE,43.681309000,2.0070000e-03,-2.0070000e-03,1.33,0.39,-1.200e-01,0.8290,0.2390,-0.0750,0.9230,0.0980,-0.1090
5289857,K05150.01,CANDIDATE,26.524553000,2.5330000e-04,-2.5330000e-04,2.19,1.39,-1.130e+00,1.7030,1.0760,-0.8800,0.9500,0.2110,-0.1410
5374838,K05155.01,CANDIDATE,230.180357000,1.0440000e-03,-1.0440000e-03,7.57,0.89,-4.200e-01,1.2460,0.1470,-0.0690,1.3100,0.0490,-0.0700
5391911,K05157.01,CANDIDATE,0.782068488,,,21.02,1.14,-4.560e+00,20.2370,1.0980,-4.3920,1.9390,0.1750,-0.7000
5443320,K05169.01,CANDIDATE,21.368434100,1.3350000e-04,-1.3350000e-04,1.72,0.19,-2.100e-01,0.7860,0.0880,-0.0970,0.7360,0.1060,-0.0490
5551240,K05178.01,CANDIDATE,4.139605130,4.0820000e-05,-4.0820000e-05,1.24,0.40,-1.300e-01,1.1810,0.3820,-0.1270,1.2020,0.1640,-0.1640
5563057,K05179.01,CANDIDATE,1.049468616,9.0930000e-06,-9.0930000e-06,0.84,0.26,-1.700e-01,1.6670,0.5180,-0.3460,1.4690,0.2310,-0.2310
5859725,K05207.01,CANDIDATE,18.982830500,3.9260000e-04,-3.9260000e-04,0.72,0.11,-5.000e-02,1.0350,0.1640,-0.0660,1.0830,0.0650,-0.0710
5946568,K05211.01,CANDIDATE,3.564524900,5.5840000e-05,-5.5840000e-05,0.60,0.06,-2.000e-02,0.8240,0.0930,-0.0270,0.9370,0.0390,-0.0660
5986270,K05220.01,CANDIDATE,1.534679933,1.6110000e-06,-1.6110000e-06,18.39,4.53,-6.790e+00,8.8340,2.1750,-3.2620,2.0790,0.6930,-0.8470
6025174,K05224.01,CANDIDATE,171.028691000,4.4280000e-03,-4.4280000e-03,2.49,0.42,-2.100e-01,1.2520,0.2100,-0.1050,1.2290,0.0680,-0.0680
6184894,K05245.01,CANDIDATE,7.202811850,1.2740000e-05,-1.2740000e-05,3.06,0.35,-3.200e-01,0.7170,0.0820,-0.0740,0.6810,0.0850,-0.0340
6203955,K05249.01,CANDIDATE,19.453429600,3.8210000e-04,-3.8210000e-04,1.25,0.38,-1.700e-01,1.0150,0.3110,-0.1330,1.0660,0.1430,-0.1430
6368905,K05276.01,CANDIDATE,220.720142000,6.1800000e-03,-6.1800000e-03,2.00,0.28,-1.600e-01,0.6960,0.0970,-0.0570,0.7700,0.0730,-0.0820
6372194,K05278.01,CANDIDATE,281.592157700,7.8820000e-04,-7.8820000e-04,7.22,1.15,-6.200e-01,0.7130,0.1140,-0.0610,0.7970,0.0760,-0.0930
6387557,K05279.01,CANDIDATE,103.722152000,2.3400000e-03,-2.3400000e-03,1.95,0.32,-2.300e-01,1.1430,0.1870,-0.1360,1.0190,0.0730,-0.0590
6443093,K05284.01,CANDIDATE,389.316341000,2.4930000e-03,-2.4930000e-03,27.61,7.70,-3.290e+00,0.9580,0.2670,-0.1140,0.9210,0.1160,-0.0950
6509282,K05287.01,CANDIDATE,3.989161860,2.0250000e-05,-2.0250000e-05,28.10,1.82,-1.033e+01,16.1870,1.0500,-5.9490,3.1920,0.1030,-2.0510
